"Name","test_loss","val_loss","seed","use_noise","State","Notes","User","Tags","Created","Runtime","Sweep","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","dataset","device","epochs","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","wd_F","yaml","loss_scale_C","loss_scale_D"
"STL10_BP_same_noise","0.01262713522836566","0.01169528253376484","4","1","finished","-","","","2024-05-05T16:55:20.000Z","601","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.011644924513995647","0.01171524527668953","2","1","finished","-","","","2024-05-05T16:35:09.000Z","888","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011523580327630043","0.01182195807993412","5","","finished","-","","","2024-05-05T15:35:32.000Z","1383","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same_noise","0.012417673468589782","0.011837438680231571","1","1","finished","-","","","2024-05-05T16:53:18.000Z","593","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.011612192407250404","0.011854219436645509","1","","finished","-","","","2024-05-05T05:24:15.000Z","816","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011798343077301978","0.011875962227582932","1","","finished","-","","","2024-05-05T06:52:13.000Z","833","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011834796596318484","0.011891260243952274","2","","finished","-","","","2024-05-05T11:49:34.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.011515670042485","0.011912825629115104","5","1","finished","-","","","2024-05-05T18:27:34.000Z","877","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.01167650666832924","0.011982065312564374","2","","finished","-","","","2024-05-05T10:31:57.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.011930798526853324","0.01198516633361578","1","","finished","-","","","2024-05-05T07:49:39.000Z","833","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.011937659781426193","0.012001371949911115","1","","finished","-","","","2024-05-05T07:20:56.000Z","833","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.01156036227196455","0.012011383332312109","2","","finished","-","","","2024-05-05T09:50:12.000Z","807","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.012173940047621727","0.01206358290463686","1","","finished","-","","","2024-05-05T04:26:09.000Z","756","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.011642160031944512","0.012067243166267873","2","","finished","-","","","2024-05-05T10:18:02.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011961384527385236","0.012122193612158298","1","","finished","-","","","2024-05-05T07:06:34.000Z","833","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.011688682220876215","0.012190154269337656","2","","finished","-","","","2024-05-05T09:36:16.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same_noise","0.013046583503484728","0.012240035459399223","3","1","finished","-","","","2024-05-05T16:56:50.000Z","608","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.012062658555805683","0.012262745566666126","2","","finished","-","","","2024-05-05T12:03:30.000Z","807","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.01201901388168335","0.012278919383883476","2","","finished","-","","","2024-05-05T11:35:38.000Z","810","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.01192381552234292","0.012300698935985566","5","1","finished","-","","","2024-05-05T19:28:25.000Z","880","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.012307874377816917","0.012373681597411632","1","1","finished","-","","","2024-05-05T16:43:03.000Z","889","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.012343597758561371","0.012390406399965286","1","","finished","-","","","2024-05-05T04:39:13.000Z","754","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.012124603666365148","0.012390502206981182","2","","finished","-","","","2024-05-05T11:21:41.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.012169305291026831","0.012410835660994051","4","1","finished","-","","","2024-05-05T16:40:59.000Z","881","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011873973727226258","0.012432966873049737","1","","finished","-","","","2024-05-05T08:04:02.000Z","833","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.012051540311425924","0.01248458268493414","2","1","finished","-","","","2024-05-05T19:34:55.000Z","892","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.012049270041286943","0.012653401166200638","2","","finished","-","","","2024-05-05T11:07:46.000Z","809","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.01249090251326561","0.012727686546742917","1","","finished","-","","","2024-05-05T04:00:03.000Z","755","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.01182348194345832","0.012728410117328169","4","1","finished","-","","","2024-05-05T16:25:50.000Z","876","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011946339305490257","0.012739807181060317","5","","finished","-","","","2024-05-05T17:45:33.000Z","1382","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.012724714621901513","0.012748940847814085","3","","finished","-","","","2024-05-05T22:07:28.000Z","1161","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.011806189734488723","0.012766672916710376","1","","finished","-","","","2024-05-05T07:35:18.000Z","833","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.012112314462661745","0.012804405629634858","1","","finished","-","","","2024-05-05T04:52:15.000Z","755","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.01220903414860368","0.012922656387090684","5","1","finished","-","","","2024-05-05T19:43:39.000Z","880","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.01277734275907278","0.013013999320566657","1","","finished","-","","","2024-05-05T04:13:06.000Z","756","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.012626165077090265","0.01301422818005085","5","","finished","-","","","2024-05-05T18:14:23.000Z","1735","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.013197407707571983","0.01303508748114109","3","1","finished","-","","","2024-05-06T02:20:08.000Z","904","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.013574865113943816","0.013173144102096558","1","","finished","-","","","2024-05-05T07:02:32.000Z","816","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.0128681832998991","0.0131732013002038","1","","finished","-","","","2024-05-05T05:05:18.000Z","756","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.013160752069205046","0.01322744120657444","1","","finished","-","","","2024-05-05T07:16:44.000Z","816","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_BP_same","0.013129013404250146","0.01326008327305317","1","","finished","-","","","2024-05-05T04:34:48.000Z","714","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.012010664083063602","0.013291683673858645","2","","finished","-","","","2024-05-05T12:17:24.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.013316725324839351","0.013389822140336035","2","","finished","-","","","2024-05-05T10:59:49.000Z","806","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.013476793613284828","0.01340155193209648","1","","finished","-","","","2024-05-05T07:58:48.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.013519634913653137","0.013429966017603876","2","1","finished","-","","","2024-05-05T17:06:46.000Z","889","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.01346845306828618","0.013501594312489032","5","1","finished","-","","","2024-05-05T18:42:45.000Z","880","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.013466906003654003","0.013583751037716866","1","","finished","-","","","2024-05-05T07:44:54.000Z","807","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.013550977669656275","0.013642444409430026","2","1","finished","-","","","2024-05-05T20:05:14.000Z","889","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.012969650767743588","0.013661242090165617","4","","finished","-","","","2024-05-05T21:57:02.000Z","1148","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same","0.013962391387671231","0.013692837208509443","5","","finished","-","","","2024-05-05T19:11:14.000Z","710","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.01339388706535101","0.013767556861042977","2","","finished","-","","","2024-05-05T11:13:41.000Z","807","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_BP_same","0.015094958133995534","0.013795539736747742","2","","finished","-","","","2024-05-05T05:50:04.000Z","714","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.014084945652633903","0.013815057381987572","2","","finished","-","","","2024-05-05T08:21:26.000Z","754","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.014038055960088967","0.01389749374985695","2","","finished","-","","","2024-05-05T08:34:27.000Z","757","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.01735189863294363","0.013934683054685593","1","","finished","-","","","2024-05-05T04:12:09.000Z","719","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.013539690304547549","0.013958003476262092","1","1","finished","-","","","2024-05-05T15:41:06.000Z","892","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.01356623548269272","0.013979920886456968","2","","finished","-","","","2024-05-05T11:27:35.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.013533688493072987","0.014087915673851968","1","","finished","-","","","2024-05-05T06:48:32.000Z","813","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.013539360519498589","0.01412795540690422","2","","finished","-","","","2024-05-05T11:55:24.000Z","807","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.013505874522030354","0.014283226169645788","1","","finished","-","","","2024-05-05T07:30:53.000Z","814","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.01381951455399394","0.01434992678463459","2","","finished","-","","","2024-05-05T09:00:38.000Z","758","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.012960244730114936","0.014371636278927326","3","1","finished","-","","","2024-05-06T00:57:38.000Z","931","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same_noise","0.013971247781068086","0.014479934237897396","2","1","finished","-","","","2024-05-05T16:53:03.000Z","593","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.013924129217863082","0.01448432170599699","2","","finished","-","","","2024-05-05T08:08:22.000Z","756","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.013491276767104864","0.014746576860547063","5","","finished","-","","","2024-05-05T16:04:22.000Z","1736","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.01468343922495842","0.015065799809992314","2","","finished","-","","","2024-05-05T08:47:33.000Z","757","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.014269789513200522","0.015147330790758131","2","","finished","-","","","2024-05-05T07:55:12.000Z","754","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.017570671577006577","0.015226052142679691","4","","finished","-","","","2024-05-05T19:00:11.000Z","1146","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.003","0.003","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.013559683177620172","0.015273232169449327","2","","finished","-","","","2024-05-05T12:09:17.000Z","806","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.013411473106592894","0.015479201316833497","2","","finished","-","","","2024-05-05T11:41:29.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
